Id,Province,Year,Location,Plot,Tree,Species,Diameter,Height,Lat,Long,Biomass
3022,on,1979,,11,5,Largetooth Aspen,17.2,24.6,,,111.733
3023,on,1979,,11,6,Largetooth Aspen,23.1,27.5,,,261.361
3024,on,1979,,11,7,Largetooth Aspen,25.0,25.3,,,211.316
3025,on,1979,,12,1,Largetooth Aspen,11.4,17.35,,,41.039
3026,on,1979,,12,2,Largetooth Aspen,18.4,18.3,,,75.089
3027,on,1979,,12,3,Largetooth Aspen,22.0,21.2,,,219.268
3028,on,1979,,12,4,Largetooth Aspen,17.5,17.9,,,112.261
3029,on,1979,,12,5,Largetooth Aspen,18.0,19.9,,,134.365
3030,on,1979,,12,6,Largetooth Aspen,20.4,21.95,,,197.521
3031,on,1979,,12,7,Trembling Aspen,19.0,18.35,,,159.878
3032,on,1979,,12,8,Largetooth Aspen,14.5,14.35,,,70.332
3033,on,1979,,13,1,Largetooth Aspen,8.9,14.7,,,17.288
3034,on,1979,,13,2,Largetooth Aspen,12.0,17.0,,,39.874
3035,on,1979,,13,3,Largetooth Aspen,11.8,17.1,,,41.245
3036,on,1979,,13,4,Largetooth Aspen,7.0,13.5,,,12.317
3037,on,1979,,13,5,Largetooth Aspen,17.2,18.4,,,97.277
3038,on,1979,,13,6,Largetooth Aspen,8.4,14.1,,,18.104
3039,on,1979,,13,7,Largetooth Aspen,13.0,17.2,,,46.78
3040,on,1979,,13,8,Largetooth Aspen,9.6,15.6,,,23.036
3041,on,1979,,13,9,Largetooth Aspen,7.5,13.9,,,13.709
3042,on,1979,,13,10,Largetooth Aspen,9.0,14.9,,,17.752
3043,on,1979,,13,11,Largetooth Aspen,11.5,16.2,,,37.243
3044,on,1979,,13,13,Largetooth Aspen,17.8,17.8,,,79.627
3045,on,1979,,13,14,Largetooth Aspen,10.5,15.4,,,29.059
3046,on,1979,,14,1,Largetooth Aspen,12.8,13.52,,,42.878
3047,on,1979,,14,2,Largetooth Aspen,17.1,19.2,,,89.841
3048,on,1979,,14,3,Largetooth Aspen,24.5,18.6,,,228.797
3049,on,1979,,14,4,Largetooth Aspen,20.1,19.45,,,139.759
3050,on,1979,,14,5,Largetooth Aspen,17.0,18.1,,,95.517
3051,on,1979,,14,6,Largetooth Aspen,14.2,16.85,,,63.535
3052,on,1979,,14,7,Largetooth Aspen,19.7,17.65,,,138.59
3053,on,1979,,14,8,Largetooth Aspen,11.8,16.4,,,37.716
3054,on,1979,,14,9,Largetooth Aspen,13.9,17.9,,,63.581
3055,on,1979,,14,10,Largetooth Aspen,15.0,17.45,,,75.382
3056,on,1979,,14,72,Largetooth Aspen,2.2,4.05,,,1.053
3057,on,1979,,15,1,Largetooth Aspen,6.8,8.4,,,7.798
3058,on,1979,,15,2,Largetooth Aspen,9.8,9.9,,,20.259
3059,on,1979,,15,3,Largetooth Aspen,6.5,7.95,,,7.32
3060,on,1979,,15,4,Largetooth Aspen,12.5,11.6,,,35.048
3061,on,1979,,15,5,Largetooth Aspen,6.1,7.45,,,5.999
3062,on,1979,,15,6,Largetooth Aspen,9.1,9.78,,,17.351
3063,on,1979,,15,7,Largetooth Aspen,5.4,7.5,,,4.605
3064,on,1979,,15,8,Largetooth Aspen,7.3,8.75,,,6.543
3065,on,1979,,15,9,Largetooth Aspen,5.9,8.61,,,6.098
3066,on,1979,,15,10,Largetooth Aspen,5.1,8.25,,,4.496
3067,on,1979,,15,11,Largetooth Aspen,7.6,8.69,,,9.81
3068,on,1979,,15,12,Largetooth Aspen,8.5,9.75,,,13.823
3069,on,1979,,15,13,Largetooth Aspen,10.1,10.1,,,20.461
3070,on,1979,,16,1,Trembling Aspen,16.1,19.7,,,111.458
3071,on,1979,,16,2,Largetooth Aspen,16.2,19.5,,,106.657
3072,on,1979,,16,3,Trembling Aspen,16.2,18.8,,,107.823
3073,on,1979,,16,4,Trembling Aspen,11.4,16.75,,,45.157
3074,on,1979,,16,5,Largetooth Aspen,11.4,16.65,,,40.14
3075,on,1979,,16,6,Largetooth Aspen,13.1,16.56,,,49.687
3076,on,1979,,16,7,Largetooth Aspen,16.0,18.75,,,81.169
3077,on,1979,,16,8,Largetooth Aspen,13.0,17.5,,,54.935
3078,on,1979,,17,1,Largetooth Aspen,25.2,21.9,,,254.621
3079,on,1979,,17,2,Largetooth Aspen,27.1,24.8,,,359.687
3080,on,1979,,17,3,Largetooth Aspen,29.4,26.75,,,415.706
3081,on,1979,,17,4,Largetooth Aspen,26.8,23.23,,,371.037
3082,on,1979,,18,1,White Birch,8.7,9.95,,,20.468
3083,on,1979,,18,2,White Birch,11.0,12.4,,,31.321
3084,on,1979,,18,3,White Birch,7.1,10.1,,,13.355
3085,on,1979,,18,4,White Birch,12.4,12.25,,,51.101
3086,on,1979,,18,5,White Birch,13.3,12.95,,,52.27
3087,on,1979,,18,6,White Birch,8.0,11.15,,,16.624
3088,on,1979,,18,7,White Birch,12.1,12.85,,,45.198
3089,on,1979,,18,8,White Birch,8.3,11.3,,,7.991
3090,on,1979,,18,9,White Birch,10.7,13.4,,,36.274
3091,on,1979,,18,10,White Birch,11.5,14.1,,,44.119
3092,on,1979,,18,11,White Birch,13.5,14.3,,,61.834
3093,on,1979,,18,12,White Birch,7.3,10.67,,,13.624
3094,on,1979,,19,1,White Birch,17.8,17.63,,,136.414
3095,on,1979,,19,2,White Birch,20.9,19.1,,,179.259
3096,on,1979,,19,3,White Birch,21.7,19.9,,,219.185
3097,on,1979,,19,4,White Birch,21.4,17.8,,,172.809
3098,on,1979,,19,5,White Birch,13.3,15.2,,,64.112
3099,on,1979,,19,6,White Birch,13.5,14.9,,,68.789
3100,on,1979,,19,7,White Birch,17.6,18.34,,,107.953
3101,on,1979,,19,8,White Birch,22.8,18.1,,,220.296
3102,on,1979,,20,1,White Birch,22.2,20.2,,,243.584
3103,on,1979,,20,2,White Birch,19.9,20.3,,,200.584
3104,on,1979,,20,3,White Birch,20.6,20.5,,,200.671
3105,on,1979,,20,4,White Birch,19.3,21.2,,,176.022
3106,on,1979,,20,5,White Birch,20.1,20.2,,,175.878
3107,on,1979,,20,6,White Birch,18.4,20.1,,,157.22
3108,on,1979,,20,7,White Birch,19.4,19.2,,,160.634
3109,on,1979,,20,8,White Birch,21.3,20.7,,,247.404
3110,on,1979,,20,9,White Birch,18.2,20.1,,,178.169
3111,on,1979,,21,1,White Birch,27.8,17.65,,,294.422
3112,on,1979,,21,2,White Birch,25.3,20.6,,,304.032
3113,on,1979,,21,3,White Birch,22.3,19.3,,,211.935
3114,on,1979,,21,4,White Birch,16.5,17.7,,,105.154
3115,on,1979,,21,5,White Birch,17.1,18.8,,,128.786
3116,on,1979,,21,6,White Birch,20.1,20.1,,,167.247
3117,on,1979,,21,7,White Birch,13.0,15.0,,,59.268
3118,on,1979,,21,8,White Birch,17.8,18.1,,,151.662
3119,on,1979,,21,9,White Birch,12.4,17.5,,,59.726
3120,on,1979,,21,10,White Birch,15.0,15.6,,,71.974
3121,on,1979,,21,11,White Birch,14.3,17.2,,,71.109
3122,on,1979,,21,12,White Birch,13.5,17.3,,,73.309
3123,on,1979,,21,13,White Birch,15.2,17.05,,,77.941
3124,on,1979,,21,14,White Birch,15.7,17.8,,,94.907
3125,on,1979,,21,15,White Birch,10.9,15.4,,,45.313
3126,on,1979,,21,16,White Birch,14.5,17.45,,,75.795
3127,on,1979,,21,18,White Birch,15.3,17.3,,,95.805
3128,on,1979,,21,19,White Birch,9.0,13.4,,,27.485
3129,on,1979,,21,20,White Birch,9.5,11.8,,,25.877
3130,on,1979,,21,21,White Birch,10.1,13.6,,,34.293
3131,on,1979,,22,1,White Birch,23.9,20.55,,,241.282
3132,on,1979,,22,2,White Birch,22.5,18.13,,,188.495
3133,on,1979,,22,3,White Birch,28.6,21.65,,,355.76
3134,on,1979,,22,4,White Birch,20.0,21.0,,,188.817
3135,on,1979,,22,5,White Birch,24.6,19.6,,,269.452
3136,on,1979,,23,1,White Birch,10.0,10.6,,,25.314
3137,on,1979,,23,2,White Birch,6.8,9.5,,,10.962
3138,on,1979,,23,3,White Birch,7.1,9.9,,,11.647
3139,on,1979,,23,4,White Birch,7.5,10.0,,,14.11
3140,on,1979,,23,5,White Birch,9.1,9.4,,,18.575
3141,on,1979,,23,6,White Birch,9.3,9.95,,,19.327
3142,on,1979,,23,7,White Birch,8.6,9.5,,,16.166
3143,on,1979,,23,8,White Birch,9.2,9.1,,,19.174
3144,on,1979,,23,9,White Birch,10.1,9.5,,,26.04
3145,on,1979,,23,10,White Birch,5.4,8.9,,,6.986
3146,on,1979,,23,11,White Birch,6.0,9.1,,,8.487
3147,on,1979,,23,12,White Birch,12.4,11.7,,,42.38
3148,on,1979,,24,1,White Birch,24.7,16.8,,,233.823
3149,on,1979,,24,2,White Birch,23.1,17.45,,,158.835
3150,on,1979,,24,3,White Birch,14.8,16.1,,,94.266
3151,on,1979,,24,4,White Birch,15.2,15.5,,,95.992
3152,on,1979,,24,5,White Birch,18.6,15.6,,,113.152
3153,on,1979,,24,6,White Birch,14.3,15.4,,,74.594
3154,on,1979,,24,7,White Birch,10.5,13.2,,,35.604
3155,on,1979,,25,1,White Birch,26.6,17.8,,,254.177
3156,on,1979,,25,2,White Birch,23.6,17.0,,,170.512
3157,on,1979,,25,3,White Birch,19.7,16.1,,,133.851
3158,on,1979,,25,4,White Birch,16.2,16.3,,,97.849
3159,on,1979,,26,1,White Birch,22.1,14.62,,,140.965
3160,on,1979,,26,2,White Birch,23.0,16.68,,,185.697
3161,on,1979,,26,3,White Birch,21.7,16.85,,,179.999
3162,on,1979,,26,4,White Birch,21.8,17.85,,,168.85
3163,on,1979,,26,5,White Birch,23.6,17.45,,,192.957
3164,on,1979,,26,6,White Birch,23.3,17.9,,,216.335
3165,on,1979,,26,7,White Birch,11.8,12.2,,,29.402
3166,on,1979,,27,1,Trembling Aspen,21.1,17.15,,,134.79
3167,on,1979,,27,2,Trembling Aspen,13.8,15.95,,,52.919
3168,on,1979,,27,3,Trembling Aspen,18.8,17.85,,,115.827
3169,on,1979,,27,5,Trembling Aspen,13.4,16.2,,,42.529
3170,on,1979,,27,6,Trembling Aspen,16.4,17.93,,,86.583
3171,on,1979,,27,8,Trembling Aspen,13.5,17.3,,,53.851
3172,on,1979,,27,9,Trembling Aspen,7.0,11.1,,,10.9
3173,on,1979,,27,10,White Birch,7.9,9.1,,,13.625
3174,on,1979,,28,1,Trembling Aspen,18.3,18.8,,,126.018
3175,on,1979,,28,2,Trembling Aspen,24.0,21.5,,,253.676
3176,on,1979,,28,3,Trembling Aspen,29.3,23.63,,,378.456
3177,on,1979,,28,4,Trembling Aspen,16.0,18.8,,,96.645
3178,on,1979,,28,5,Trembling Aspen,15.5,18.54,,,86.974
3179,on,1979,,28,6,Trembling Aspen,17.6,19.9,,,136.294
3180,on,1979,,28,7,Trembling Aspen,12.2,17.9,,,49.904
3181,on,1979,,28,8,Trembling Aspen,12.0,17.75,,,45.342
3182,on,1979,,28,9,Trembling Aspen,13.7,18.73,,,67.61
3183,on,1979,,28,10,Trembling Aspen,14.4,18.12,,,62.215
3184,on,1979,,28,11,Trembling Aspen,17.4,19.7,,,115.589
3185,on,1979,,28,12,Trembling Aspen,18.0,20.8,,,146.949
3186,on,1979,,28,13,Trembling Aspen,16.6,20.35,,,120.246
3187,on,1979,,28,14,Trembling Aspen,11.4,18.1,,,43.515
3188,on,1979,,29,1,Trembling Aspen,23.4,22.7,,,292.661
3189,on,1979,,29,2,Trembling Aspen,20.8,20.8,,,202.853
3190,on,1979,,29,3,Trembling Aspen,16.6,17.6,,,98.554
3191,on,1979,,29,4,Trembling Aspen,24.6,22.35,,,290.997
3192,on,1979,,29,5,Trembling Aspen,29.3,22.75,,,417.138
3193,on,1979,,29,6,Trembling Aspen,31.2,23.0,,,549.672
3194,on,1979,,29,7,Trembling Aspen,29.0,22.82,,,431.908
3195,on,1979,,29,8,Trembling Aspen,14.5,16.8,,,62.473
3196,on,1979,,29,9,Trembling Aspen,17.1,19.89,,,123.917
3197,on,1979,,29,10,Trembling Aspen,22.2,22.15,,,229.863
3198,on,1979,,29,11,Trembling Aspen,20.4,21.4,,,186.025
3199,on,1979,,29,12,Trembling Aspen,21.0,18.8,,,157.209
3200,on,1979,,29,13,Trembling Aspen,26.4,22.9,,,372.387
3201,on,1979,,29,70,Trembling Aspen,0.7,1.75,,,0.244
3202,on,1979,,30,1,Trembling Aspen,7.8,11.6,,,12.561
3203,on,1979,,30,2,Trembling Aspen,6.1,10.5,,,7.739
3204,on,1979,,30,3,Trembling Aspen,11.7,15.0,,,37.789
3205,on,1979,,30,4,Trembling Aspen,7.3,11.2,,,13.072
3206,on,1979,,30,5,White Birch,5.6,7.3,,,6.235
3207,on,1979,,30,6,Trembling Aspen,5.2,8.8,,,4.594
3208,on,1979,,30,7,Trembling Aspen,8.7,13.5,,,18.637
3209,on,1979,,30,8,Trembling Aspen,10.4,14.6,,,35.883
3210,on,1979,,30,9,Trembling Aspen,16.4,16.1,,,85.168
3211,on,1979,,31,1,Trembling Aspen,16.2,18.1,,,87.324
3212,on,1979,,31,2,Trembling Aspen,29.8,22.1,,,296.272
3213,on,1979,,31,3,Trembling Aspen,19.6,21.9,,,133.722
3214,on,1979,,31,4,Trembling Aspen,27.1,21.9,,,285.634
3215,on,1979,,31,5,Trembling Aspen,25.9,21.2,,,294.134
3216,on,1979,,31,6,Trembling Aspen,18.2,20.6,,,119.026
3217,on,1979,,31,7,Trembling Aspen,17.8,20.8,,,124.73
3218,on,1979,,31,8,Trembling Aspen,19.4,19.9,,,164.137
3219,on,1979,,31,9,Trembling Aspen,25.0,20.9,,,285.77
3220,on,1979,,31,10,Trembling Aspen,21.1,20.6,,,200.099
3221,on,1979,,31,11,Trembling Aspen,25.4,18.7,,,299.178
3222,on,1979,,32,1,Trembling Aspen,8.4,10.55,,,15.191
3223,on,1979,,32,2,Trembling Aspen,7.7,10.55,,,12.852
3224,on,1979,,32,3,Trembling Aspen,10.8,12.9,,,29.991
3225,on,1979,,32,4,Trembling Aspen,8.0,10.25,,,12.889
3226,on,1979,,32,5,Trembling Aspen,6.2,8.1,,,5.835
3227,on,1979,,32,6,Trembling Aspen,5.1,9.0,,,4.492
3228,on,1979,,32,7,Trembling Aspen,6.4,10.5,,,8.337
3229,on,1979,,32,8,Trembling Aspen,5.6,9.5,,,5.397
3230,on,1979,,32,9,Trembling Aspen,14.4,15.1,,,47.072
3231,on,1979,,32,10,Trembling Aspen,12.5,15.5,,,44.996
3232,on,1979,,32,11,Trembling Aspen,9.0,12.5,,,20.073
3233,on,1979,,33,1,Trembling Aspen,35.4,27.25,,,650.743
3234,on,1979,,33,2,Trembling Aspen,30.8,27.0,,,447.075
3235,on,1979,,34,1,Trembling Aspen,29.7,18.9,,,312.552
3236,on,1979,,34,2,Trembling Aspen,25.8,20.2,,,239.906
3237,on,1979,,34,3,Trembling Aspen,23.8,18.6,,,195.755
3238,on,1979,,34,4,Trembling Aspen,19.1,17.75,,,128.175
3239,on,1979,,34,5,Trembling Aspen,19.6,17.25,,,120.839
3240,on,1979,,34,6,Trembling Aspen,23.1,16.6,,,232.342
3241,on,1979,,34,7,Trembling Aspen,22.0,20.8,,,190.621
3242,on,1979,,34,8,Trembling Aspen,22.5,19.7,,,203.177
3243,on,1979,,34,9,Trembling Aspen,22.0,17.8,,,183.585
3244,on,1979,,34,10,Trembling Aspen,30.5,20.05,,,461.345
3245,on,1979,,34,11,Trembling Aspen,32.9,21.05,,,419.284
3246,on,1979,,35,1,Trembling Aspen,12.1,9.58,,,34.054
3247,on,1979,,35,2,Trembling Aspen,4.8,8.1,,,7.511
3248,on,1979,,35,3,Trembling Aspen,10.1,13.4,,,29.893
3249,on,1979,,35,4,Trembling Aspen,14.9,15.85,,,72.067
3250,on,1979,,36,1,Trembling Aspen,28.1,20.4,,,354.875
3251,on,1979,,36,2,Trembling Aspen,27.3,20.4,,,384.392
3252,on,1979,,37,1,Trembling Aspen,15.0,16.3,,,58.812
3253,on,1979,,37,2,Trembling Aspen,11.8,16.1,,,40.743
3254,on,1979,,37,3,Trembling Aspen,13.3,15.9,,,42.607
3255,on,1979,,37,4,Trembling Aspen,9.3,14.63,,,21.749
3256,on,1979,,37,5,Trembling Aspen,11.4,15.3,,,33.454
3257,on,1979,,37,6,Trembling Aspen,15.0,17.72,,,65.339
3258,on,1979,,37,7,Trembling Aspen,10.8,15.5,,,28.307
3259,on,1979,,37,8,Trembling Aspen,8.6,13.37,,,14.803
3260,on,1979,,37,9,Trembling Aspen,15.6,16.35,,,60.428
3261,on,1979,,37,10,Trembling Aspen,11.5,15.1,,,27.861
3262,on,1979,,37,11,Trembling Aspen,10.3,15.0,,,26.149
3263,on,1979,,37,12,Trembling Aspen,7.3,14.75,,,9.591
3264,on,1979,,37,13,Trembling Aspen,14.3,17.95,,,58.976
3265,on,1979,,37,14,Trembling Aspen,8.0,12.7,,,11.122
3266,on,1978,,1,37,Largetooth Aspen,6.7,12.24,,,10.532
3267,on,1978,,1,38,Largetooth Aspen,7.1,12.15,,,11.554
3268,on,1978,,1,39,Largetooth Aspen,9.5,13.95,,,33.301
3269,on,1978,,2,1,White Birch,18.8,20.6,,,182.349
3270,on,1978,,2,2,White Birch,21.8,21.0,,,224.99
3271,on,1978,,2,6,White Birch,21.0,20.15,,,211.796
3272,on,1978,,2,7,White Birch,18.0,19.3,,,138.155
3273,on,1978,,2,8,White Birch,23.7,20.55,,,285.676
3274,on,1978,,2,9,White Birch,22.7,20.9,,,259.59
3275,on,1978,,2,10,White Birch,17.7,19.72,,,141.181
3276,on,1978,,3,1,Trembling Aspen,12.8,14.3,,,50.539
3277,on,1978,,3,2,Trembling Aspen,9.2,12.68,,,68.229
3278,on,1978,,3,3,Trembling Aspen,10.3,13.8,,,37.083
3279,on,1978,,3,4,Trembling Aspen,9.1,12.65,,,35.898
3280,on,1978,,3,5,Trembling Aspen,41.8,23.66,,,797.134
3281,on,1978,,3,6,Trembling Aspen,10.6,14.0,,,39.679
3282,on,1978,,3,66,White Birch,18.2,16.48,,,136.6
3283,on,1978,,4,4,Trembling Aspen,17.4,16.8,,,134.959
3284,on,1978,,4,5,Trembling Aspen,18.9,17.4,,,147.114
3285,on,1978,,4,6,Trembling Aspen,18.8,17.98,,,161.334
3286,on,1978,,4,10,Trembling Aspen,14.5,17.45,,,99.882
3287,on,1978,,4,19,Trembling Aspen,8.4,11.7,,,20.716
3288,on,1978,,4,65,White Birch,7.6,10.5,,,13.058
3289,on,1978,,4,105,Trembling Aspen,9.5,13.5,,,62.764
3290,on,1978,,4,108,White Birch,7.8,10.2,,,14.96
3291,on,1978,,5,1,Trembling Aspen,6.6,7.0,,,8.936
3292,on,1978,,5,2,Trembling Aspen,6.6,7.7,,,8.089
3293,on,1978,,5,3,Trembling Aspen,7.1,7.75,,,12.583
3294,on,1978,,5,4,Trembling Aspen,6.5,7.48,,,8.91
3295,on,1978,,5,5,Trembling Aspen,7.1,6.7,,,10.048
3296,on,1978,,5,6,Trembling Aspen,15.0,12.0,,,83.166
3297,on,1978,,5,7,Trembling Aspen,21.3,16.05,,,173.849
3298,on,1978,,5,9,Trembling Aspen,10.4,12.4,,,33.727
3299,on,1978,,5,40,White Birch,9.5,8.8,,,27.56
3300,on,1978,,6,1,White Birch,28.1,21.5,,,437.77
3301,on,1978,,6,2,White Birch,24.8,20.13,,,310.658
3302,on,1978,,6,3,White Birch,22.9,20.35,,,234.688
3303,on,1978,,6,4,White Birch,18.6,19.1,,,141.542
3304,on,1978,,6,5,White Birch,17.3,19.2,,,136.443
3305,on,1978,,6,6,White Birch,18.5,19.21,,,155.016
3306,on,1978,,6,7,White Birch,29.7,20.1,,,448.68
3307,on,1978,,6,9,White Birch,24.0,19.9,,,274.85
3308,on,1978,,7,9,White Birch,32.7,22.0,,,656.98
3309,on,1978,,8,3,Trembling Aspen,13.7,15.4,,,70.388
3310,on,1978,,8,11,Trembling Aspen,11.0,14.0,,,51.33
3311,on,1978,,8,14,Trembling Aspen,12.2,17.3,,,61.214
3312,on,1978,,8,15,Trembling Aspen,17.3,18.4,,,145.551
3313,on,1978,,8,16,Trembling Aspen,20.5,20.16,,,185.168
3314,on,1978,,8,17,Trembling Aspen,13.6,17.4,,,70.1
3315,on,1978,,8,30,Trembling Aspen,19.6,12.8,,,75.281
3316,on,1978,,8,31,Trembling Aspen,12.0,15.2,,,54.476
3317,on,1978,,9,5,Trembling Aspen,5.2,8.5,,,5.8
3318,on,1978,,9,10,White Birch,8.7,9.8,,,17.58
3319,on,1978,,9,16,Trembling Aspen,6.1,9.05,,,5.821
3320,on,1978,,9,19,Trembling Aspen,10.6,10.8,,,42.437
3321,on,1978,,12,3,Largetooth Aspen,8.8,13.2,,,21.245
3322,on,1978,,12,4,White Birch,23.6,21.85,,,234.295
3323,on,1978,,12,5,White Birch,22.6,22.1,,,237.06
3324,on,1978,,12,6,White Birch,25.8,22.25,,,344.993
3325,on,1978,,12,7,White Birch,20.8,21.3,,,253.138
3326,on,1978,,12,8,White Birch,22.9,17.97,,,264.215
3327,on,1978,,12,9,White Birch,19.8,18.6,,,187.332
3328,on,1978,,12,11,Largetooth Aspen,9.4,12.1,,,20.72
3329,on,1978,,12,12,Largetooth Aspen,7.7,12.2,,,15.107
3330,on,1978,,12,14,Largetooth Aspen,12.1,14.9,,,39.369
3331,on,1978,,12,15,White Birch,21.2,19.9,,,204.519
3332,on,1978,,12,16,White Birch,23.7,20.55,,,294.266
3333,on,1978,,12,17,White Birch,19.5,19.85,,,155.958
3334,on,1978,,12,18,White Birch,24.3,20.47,,,291.553
3335,on,1978,,13,6,White Birch,23.4,21.5,,,275.32
3336,on,1978,,13,7,White Birch,23.4,21.35,,,294.618
3337,on,1978,,13,11,White Birch,17.5,21.05,,,174.45
3338,on,1978,,13,12,White Birch,24.5,20.36,,,281.614
3339,on,1978,,14,1,White Birch,22.9,18.98,,,242.602
3340,on,1978,,14,8,Largetooth Aspen,39.2,21.3,,,641.169
3341,on,1978,,14,9,White Birch,19.6,19.14,,,226.884
3342,on,1978,,14,14,White Birch,18.3,18.9,,,143.263
3343,on,1978,,14,15,White Birch,18.2,18.34,,,162.573
3344,on,1978,,14,17,White Birch,16.3,17.9,,,121.734
3345,on,1978,,14,45,White Birch,14.7,15.68,,,74.276
3346,on,1978,,14,46,White Birch,11.6,13.8,,,64.643
3347,on,1978,,15,8,White Birch,14.0,15.4,,,77.018
3348,on,1978,,15,11,White Birch,13.2,15.0,,,66.757
3349,on,1978,,15,12,White Birch,19.1,18.0,,,175.367
3350,on,1978,,16,13,White Birch,14.3,16.6,,,92.965
3351,on,1978,,17,4,Trembling Aspen,37.1,25.4,,,595.979
3352,on,1978,,17,5,Trembling Aspen,25.5,24.72,,,370.752
3353,on,1978,,17,6,Trembling Aspen,27.2,25.48,,,413.33
3354,on,1978,,17,8,Trembling Aspen,29.6,25.8,,,516.042
3355,on,1978,,17,9,Trembling Aspen,28.0,25.75,,,482.256
3356,on,1978,,17,10,Trembling Aspen,33.2,25.3,,,594.795
3357,on,1978,,17,11,Trembling Aspen,33.0,26.3,,,686.486
3358,on,1978,,17,12,Trembling Aspen,28.8,23.95,,,462.016
3359,on,1978,,17,13,Trembling Aspen,36.3,26.8,,,856.729
3360,on,1978,,17,14,Trembling Aspen,36.9,25.9,,,836.446
3361,on,1979,,177,347,Red Pine,18.7,20.72,,,128.443
3362,on,1979,,177,348,Red Pine,30.1,23.81,,,344.564
3363,on,1979,,177,349,Red Pine,16.1,21.45,,,97.968
3364,on,1979,,177,350,Red Pine,20.5,22.91,,,154.687
3365,on,1979,,177,351,Red Pine,26.9,23.18,,,289.157
3366,on,1979,,177,352,Red Pine,25.7,22.65,,,260.352
3367,on,1979,,177,353,Red Pine,16.8,20.93,,,107.86
3368,on,1979,,177,354,Red Pine,23.3,21.14,,,207.781
3369,on,1979,,177,355,Red Pine,19.0,21.7,,,139.476
3370,on,1979,,194,152,Red Pine,24.4,22.48,,,242.075
3371,on,1979,,194,153,Red Pine,33.1,23.23,,,351.534
3372,on,1979,,194,154,Red Pine,36.2,23.62,,,475.245
3373,on,1979,,194,155,Red Pine,32.7,24.45,,,408.792
3374,on,1979,,194,156,Red Pine,31.7,24.01,,,415.86
3375,on,1979,,194,157,Red Pine,34.4,24.52,,,472.939
3376,on,1979,,194,158,Red Pine,30.9,23.27,,,366.597
3377,on,1979,,195,103,Red Pine,21.9,24.2,,,190.348
3378,on,1979,,195,104,Red Pine,24.5,24.0,,,230.968
3379,on,1979,,195,105,Red Pine,27.4,25.25,,,321.1
3380,on,1979,,195,106,Red Pine,18.6,22.05,,,109.511
3381,on,1979,,195,107,Red Pine,23.5,23.38,,,174.791
3382,on,1979,,195,108,Red Pine,30.1,24.96,,,446.257
3383,on,1979,,195,109,Red Pine,19.7,22.1,,,124.178
3384,on,1979,,195,110,Red Pine,16.9,21.8,,,83.445
3385,on,1979,,195,111,Red Pine,24.1,24.9,,,235.056
3386,on,1979,,195,112,Red Pine,22.2,24.25,,,198.049
3387,on,1979,,196,435,Red Pine,28.3,21.74,,,321.833
3388,on,1979,,196,436,Red Pine,31.5,20.52,,,330.541
3389,on,1979,,196,437,Red Pine,25.6,18.88,,,217.656
3390,on,1979,,196,438,Red Pine,26.2,21.33,,,225.434
3391,on,1979,,196,439,Red Pine,30.3,21.84,,,331.393
3392,on,1979,,196,440,Red Pine,29.8,22.15,,,323.729
3393,on,1979,,196,441,Red Pine,22.6,20.46,,,171.464
3394,on,1979,,196,442,Red Pine,16.1,18.64,,,83.481
3395,on,1979,,196,443,Red Pine,23.7,20.56,,,199.598
3396,on,1979,,197,368,Red Pine,18.1,20.43,,,113.267
3397,on,1979,,197,369,Red Pine,19.4,21.41,,,141.737
3398,on,1979,,197,370,Red Pine,23.3,21.55,,,210.783
3399,on,1979,,197,371,Red Pine,14.0,19.75,,,67.998
3400,on,1979,,197,372,Red Pine,15.3,20.04,,,85.203
3401,on,1979,,197,373,Red Pine,11.6,17.03,,,42.888
3402,on,1979,,197,379,Red Pine,25.8,22.74,,,239.945
3403,on,1979,,197,380,Red Pine,17.5,19.2,,,112.675
3404,on,1979,,197,381,Red Pine,21.4,19.42,,,157.468
3405,on,1979,,197,383,Red Pine,27.5,20.1,,,261.199
3406,on,1979,,199,337,Red Pine,21.5,21.7,,,190.053
3407,on,1979,,199,338,Red Pine,23.7,22.0,,,231.785
3408,on,1979,,199,339,Red Pine,12.3,17.2,,,47.737
3409,on,1979,,199,340,Red Pine,17.2,19.33,,,106.664
3410,on,1979,,199,341,Red Pine,17.8,21.18,,,118.475
3411,on,1979,,199,342,Red Pine,15.6,20.3,,,83.365
3412,on,1979,,199,343,Red Pine,12.8,19.42,,,62.299
3413,on,1979,,199,344,Red Pine,14.1,18.95,,,53.802
3414,on,1979,,199,345,Red Pine,19.1,21.75,,,143.346
3415,on,1979,,199,346,Red Pine,19.1,21.14,,,131.887
3416,on,1979,,205,122,Red Pine,17.9,15.05,,,87.654
3417,on,1979,,205,123,Red Pine,22.9,19.27,,,188.119
3418,on,1979,,205,124,Red Pine,19.0,14.7,,,96.154
3419,on,1979,,205,125,Red Pine,14.6,15.31,,,58.989
3420,on,1979,,205,126,Red Pine,12.7,15.33,,,42.079
3421,on,1979,,205,127,Red Pine,14.4,16.32,,,67.97
3422,on,1979,,205,128,Red Pine,20.8,17.36,,,145.099
3423,on,1979,,205,129,Red Pine,20.4,18.55,,,149.362
3424,on,1979,,205,130,Red Pine,17.2,18.41,,,111.278
3425,on,1979,,205,131,Red Pine,18.1,18.63,,,122.123
3426,on,1979,,206,78,Red Pine,22.8,16.4,,,148.085
3427,on,1979,,206,79,Red Pine,28.8,17.85,,,244.773
